institutionCode,variable,counts
UCBG,has_no_locality,0
UCBG,has_no_higherGeography,18900
UCBG,has_no_countryCode,2370
UCBG,has_no_coordinates,18073
UCBG,has_no_image,18900
UCBG,has_no_dateIdentified,18900
UCBG,has_no_identifiedBy,18900
UCBG,has_no_recordedBy,0
UCBG,has_no_eventDate,18900
SJSU,has_no_collectionCode,15931
SJSU,has_no_catalogNumber,40
SJSU,has_no_speciesKey,124
SJSU,has_no_scientificName,0
SJSU,has_no_acceptedNameUsage,15931
SJSU,has_no_locality,23
SJSU,has_no_higherGeography,15931
SJSU,has_no_countryCode,5
SJSU,has_no_coordinates,6504
SJSU,has_no_image,15931
SJSU,has_no_dateIdentified,15918
SJSU,has_no_identifiedBy,15887
SJSU,has_no_recordedBy,0
SJSU,has_no_eventDate,66
NEOSU,has_no_collectionCode,0
NEOSU,has_no_catalogNumber,0
NEOSU,has_no_speciesKey,19
NEOSU,has_no_scientificName,0
NEOSU,has_no_acceptedNameUsage,1121
NEOSU,has_no_locality,1121
NEOSU,has_no_higherGeography,1121
NEOSU,has_no_countryCode,1121
NEOSU,has_no_coordinates,1121
NEOSU,has_no_image,1121
NEOSU,has_no_dateIdentified,1121
NEOSU,has_no_identifiedBy,1121
NEOSU,has_no_recordedBy,1121
NEOSU,has_no_eventDate,1121
JFBM,has_no_collectionCode,0
JFBM,has_no_catalogNumber,0
JFBM,has_no_speciesKey,1
JFBM,has_no_scientificName,0
JFBM,has_no_acceptedNameUsage,1
JFBM,has_no_locality,0
JFBM,has_no_higherGeography,1
JFBM,has_no_countryCode,0
JFBM,has_no_coordinates,0
JFBM,has_no_image,1
JFBM,has_no_dateIdentified,1
JFBM,has_no_identifiedBy,1
JFBM,has_no_recordedBy,0
JFBM,has_no_eventDate,0
USDA-SBML,has_no_collectionCode,0
USDA-SBML,has_no_catalogNumber,0
USDA-SBML,has_no_speciesKey,0
USDA-SBML,has_no_scientificName,0
USDA-SBML,has_no_acceptedNameUsage,4
USDA-SBML,has_no_locality,1
USDA-SBML,has_no_higherGeography,4
USDA-SBML,has_no_countryCode,0
USDA-SBML,has_no_coordinates,4
USDA-SBML,has_no_image,4
USDA-SBML,has_no_dateIdentified,4
USDA-SBML,has_no_identifiedBy,4
USDA-SBML,has_no_recordedBy,1
USDA-SBML,has_no_eventDate,4
MPM,has_no_collectionCode,0
MPM,has_no_catalogNumber,12
MPM,has_no_speciesKey,8729
MPM,has_no_scientificName,0
MPM,has_no_acceptedNameUsage,107620
MPM,has_no_locality,107620
MPM,has_no_higherGeography,295
MPM,has_no_countryCode,821
MPM,has_no_coordinates,105563
MPM,has_no_image,107620
MPM,has_no_dateIdentified,107620
MPM,has_no_identifiedBy,107620
MPM,has_no_recordedBy,987
MPM,has_no_eventDate,12738
RM,has_no_collectionCode,0
RM,has_no_catalogNumber,0
RM,has_no_speciesKey,0
RM,has_no_scientificName,0
RM,has_no_acceptedNameUsage,3
RM,has_no_locality,0
RM,has_no_higherGeography,3
RM,has_no_countryCode,0
RM,has_no_coordinates,3
RM,has_no_image,0
RM,has_no_dateIdentified,1
RM,has_no_identifiedBy,0
RM,has_no_recordedBy,0
RM,has_no_eventDate,0
SDNHM,has_no_collectionCode,0
SDNHM,has_no_catalogNumber,0
SDNHM,has_no_speciesKey,270
SDNHM,has_no_scientificName,0
SDNHM,has_no_acceptedNameUsage,270
SDNHM,has_no_locality,0
SDNHM,has_no_higherGeography,270
SDNHM,has_no_countryCode,0
SDNHM,has_no_coordinates,0
SDNHM,has_no_image,270
SDNHM,has_no_dateIdentified,270
SDNHM,has_no_identifiedBy,270
SDNHM,has_no_recordedBy,0
SDNHM,has_no_eventDate,0
UHM,has_no_collectionCode,0
UHM,has_no_catalogNumber,0
UHM,has_no_speciesKey,823
UHM,has_no_scientificName,0
UHM,has_no_acceptedNameUsage,2252
UHM,has_no_locality,2252
UHM,has_no_higherGeography,2252
UHM,has_no_countryCode,101
UHM,has_no_coordinates,101
UHM,has_no_image,2252
UHM,has_no_dateIdentified,2252
UHM,has_no_identifiedBy,2252
UHM,has_no_recordedBy,2252
UHM,has_no_eventDate,2252
LOB,has_no_collectionCode,15595
LOB,has_no_catalogNumber,1488
LOB,has_no_speciesKey,1092
LOB,has_no_scientificName,0
LOB,has_no_acceptedNameUsage,15595
LOB,has_no_locality,106
LOB,has_no_higherGeography,15595
LOB,has_no_countryCode,181
LOB,has_no_coordinates,6834
LOB,has_no_image,1502
LOB,has_no_dateIdentified,15305
LOB,has_no_identifiedBy,14498
LOB,has_no_recordedBy,245
LOB,has_no_eventDate,610
MSUB,has_no_collectionCode,13469
MSUB,has_no_catalogNumber,2697
MSUB,has_no_speciesKey,153
MSUB,has_no_scientificName,0
MSUB,has_no_acceptedNameUsage,13469
MSUB,has_no_locality,1752
MSUB,has_no_higherGeography,13469
MSUB,has_no_countryCode,79
MSUB,has_no_coordinates,13330
MSUB,has_no_image,13469
MSUB,has_no_dateIdentified,13467
MSUB,has_no_identifiedBy,9305
MSUB,has_no_recordedBy,1495
MSUB,has_no_eventDate,2690
LSUM,has_no_collectionCode,0
LSUM,has_no_catalogNumber,0
LSUM,has_no_speciesKey,8265
LSUM,has_no_scientificName,0
LSUM,has_no_acceptedNameUsage,17465
LSUM,has_no_locality,282
LSUM,has_no_higherGeography,17465
LSUM,has_no_countryCode,183
LSUM,has_no_coordinates,794
LSUM,has_no_image,17465
LSUM,has_no_dateIdentified,17095
LSUM,has_no_identifiedBy,11929
LSUM,has_no_recordedBy,163
LSUM,has_no_eventDate,375
University of Colorado Herbarium,has_no_collectionCode,0
University of Colorado Herbarium,has_no_catalogNumber,0
University of Colorado Herbarium,has_no_speciesKey,0
University of Colorado Herbarium,has_no_scientificName,0
University of Colorado Herbarium,has_no_acceptedNameUsage,21
University of Colorado Herbarium,has_no_locality,20
University of Colorado Herbarium,has_no_higherGeography,21
University of Colorado Herbarium,has_no_countryCode,11
University of Colorado Herbarium,has_no_coordinates,21
University of Colorado Herbarium,has_no_image,0
University of Colorado Herbarium,has_no_dateIdentified,21
University of Colorado Herbarium,has_no_identifiedBy,21
University of Colorado Herbarium,has_no_recordedBy,18
University of Colorado Herbarium,has_no_eventDate,20
USA970,has_no_collectionCode,0
USA970,has_no_catalogNumber,0
USA970,has_no_speciesKey,3
USA970,has_no_scientificName,0
USA970,has_no_acceptedNameUsage,4621
USA970,has_no_locality,4607
USA970,has_no_higherGeography,4621
USA970,has_no_countryCode,802
USA970,has_no_coordinates,4515
USA970,has_no_image,4621
USA970,has_no_dateIdentified,4621
USA970,has_no_identifiedBy,4621
USA970,has_no_recordedBy,4621
USA970,has_no_eventDate,4621
